energy_densityc2,pressurec2
1.114025e+15,4.513624e+14
1.116965e+15,4.535642e+14
1.119907e+15,4.557686e+14
1.122855e+15,4.579798e+14
1.125805e+15,4.601937e+14
1.128760e+15,4.624100e+14
1.131721e+15,4.646330e+14
1.134685e+15,4.668585e+14
1.137652e+15,4.690905e+14
1.140626e+15,4.713291e+14
1.143600e+15,4.735658e+14
1.146582e+15,4.758132e+14
1.149565e+15,4.780628e+14
1.152555e+15,4.803147e+14
1.155548e+15,4.825728e+14
1.158544e+15,4.848331e+14
1.161544e+15,4.870997e+14
1.164550e+15,4.893726e+14
1.167559e+15,4.916475e+14
1.170573e+15,4.939242e+14
1.173589e+15,4.962115e+14
1.176611e+15,4.984963e+14
1.179638e+15,5.007916e+14
1.182667e+15,5.030887e+14
1.185702e+15,5.053873e+14
1.188739e+15,5.076920e+14
1.191782e+15,5.100028e+14
1.194829e+15,5.123196e+14
1.197879e+15,5.146378e+14
1.200934e+15,5.169575e+14
1.203992e+15,5.192876e+14
1.207055e+15,5.216190e+14
1.210123e+15,5.239518e+14
1.213193e+15,5.262949e+14
1.216269e+15,5.286393e+14
1.219349e+15,5.309894e+14
1.222433e+15,5.333406e+14
1.225521e+15,5.356975e+14
1.228612e+15,5.380600e+14
1.231710e+15,5.404236e+14
1.234808e+15,5.427975e+14
1.237914e+15,5.451723e+14
1.241022e+15,5.475478e+14
1.244136e+15,5.499336e+14
1.247251e+15,5.523202e+14
1.250372e+15,5.547122e+14
1.253498e+15,5.571097e+14
1.256626e+15,5.595078e+14
1.259762e+15,5.619113e+14
1.262897e+15,5.643201e+14
1.266040e+15,5.667342e+14
1.269186e+15,5.691487e+14
1.272336e+15,5.715734e+14
1.275489e+15,5.739985e+14
1.278647e+15,5.764288e+14
1.281809e+15,5.788641e+14
1.284977e+15,5.812998e+14
1.288147e+15,5.837455e+14
1.291322e+15,5.861913e+14
1.294501e+15,5.886421e+14
1.297683e+15,5.910979e+14
1.300870e+15,5.935589e+14
1.304062e+15,5.960248e+14
1.307259e+15,5.984905e+14
1.310458e+15,6.009611e+14
1.313662e+15,6.034419e+14
1.316871e+15,6.059223e+14
1.320081e+15,6.084075e+14
1.323297e+15,6.108976e+14
1.326518e+15,6.133871e+14
1.329744e+15,6.158867e+14
1.332971e+15,6.183911e+14
1.336207e+15,6.208947e+14
1.339441e+15,6.234031e+14
1.342683e+15,6.259215e+14
1.345927e+15,6.284390e+14
1.349177e+15,6.309612e+14
1.352431e+15,6.334879e+14
1.355689e+15,6.360192e+14
1.358950e+15,6.385549e+14
1.362216e+15,6.410952e+14
1.365486e+15,6.436399e+14
1.368761e+15,6.461890e+14
1.372041e+15,6.487425e+14
1.375323e+15,6.513004e+14
1.378610e+15,6.538569e+14
1.381902e+15,6.564234e+14
1.385195e+15,6.589943e+14
1.388496e+15,6.615693e+14
1.391799e+15,6.641428e+14
1.395104e+15,6.667262e+14
1.398417e+15,6.693139e+14
1.401734e+15,6.718997e+14
1.405053e+15,6.744956e+14
1.408377e+15,6.770955e+14
1.411705e+15,6.796995e+14
1.415039e+15,6.823015e+14
1.418373e+15,6.849135e+14
1.421716e+15,6.875295e+14
1.425061e+15,6.901494e+14
1.428410e+15,6.927731e+14
1.431761e+15,6.954007e+14
1.435119e+15,6.980323e+14
1.438480e+15,7.006676e+14
1.441847e+15,7.033067e+14
1.445217e+15,7.059494e+14
1.448591e+15,7.086021e+14
1.451967e+15,7.112524e+14
1.455351e+15,7.139062e+14
1.458736e+15,7.165699e+14
1.462126e+15,7.192372e+14
1.465520e+15,7.219018e+14
1.468919e+15,7.245763e+14
1.472323e+15,7.272544e+14
1.475731e+15,7.299358e+14
1.479141e+15,7.326208e+14
1.482556e+15,7.353091e+14
1.485978e+15,7.380073e+14
1.489402e+15,7.407024e+14
1.492826e+15,7.434073e+14
1.496259e+15,7.461091e+14
1.499697e+15,7.488207e+14
1.503135e+15,7.515354e+14
1.506579e+15,7.542535e+14
1.510030e+15,7.569747e+14
1.513482e+15,7.597056e+14
1.516940e+15,7.624331e+14
1.520398e+15,7.651704e+14
1.523864e+15,7.679107e+14
1.527335e+15,7.706542e+14
1.530807e+15,7.734005e+14
1.534286e+15,7.761500e+14
1.537767e+15,7.789090e+14
1.541253e+15,7.816642e+14
1.544743e+15,7.844292e+14
1.548237e+15,7.871970e+14
1.551736e+15,7.899677e+14
1.555236e+15,7.927482e+14
1.558744e+15,7.955243e+14
1.562256e+15,7.983103e+14
1.565770e+15,8.010989e+14
1.569288e+15,8.038902e+14
1.572810e+15,8.066912e+14
1.576340e+15,8.094879e+14
1.579871e+15,8.122942e+14
1.583407e+15,8.151031e+14
1.586947e+15,8.179146e+14
1.590488e+15,8.207355e+14
1.594037e+15,8.235518e+14
1.597591e+15,8.263780e+14
1.601145e+15,8.292064e+14
1.604707e+15,8.320445e+14
1.608270e+15,8.348777e+14
1.611841e+15,8.377205e+14
1.615412e+15,8.405657e+14
1.618989e+15,8.434129e+14
1.622572e+15,8.462700e+14
1.626157e+15,8.491291e+14
1.629747e+15,8.519907e+14
1.633340e+15,8.548542e+14
1.636938e+15,8.577273e+14
1.640540e+15,8.606026e+14
1.644146e+15,8.634799e+14
1.647757e+15,8.663591e+14
1.651372e+15,8.692481e+14
1.654988e+15,8.721391e+14
1.658612e+15,8.750318e+14
1.662240e+15,8.779265e+14
1.665868e+15,8.808309e+14
1.669505e+15,8.837370e+14
1.673145e+15,8.866527e+14
1.676787e+15,8.895625e+14
1.680436e+15,8.924815e+14
1.684085e+15,8.954104e+14
1.687743e+15,8.983332e+14
1.691401e+15,9.012653e+14
1.695068e+15,9.041993e+14
1.698734e+15,9.071426e+14
1.702405e+15,9.100795e+14
1.706084e+15,9.130260e+14
1.709763e+15,9.159820e+14
1.713450e+15,9.189395e+14
1.717138e+15,9.218986e+14
1.720829e+15,9.248590e+14
1.724529e+15,9.278288e+14
1.728229e+15,9.308001e+14
1.731933e+15,9.337726e+14
1.735645e+15,9.367548e+14
1.739358e+15,9.397381e+14
1.743078e+15,9.427227e+14
1.746798e+15,9.457167e+14
1.750523e+15,9.487119e+14
1.754256e+15,9.517083e+14
1.757989e+15,9.547139e+14
1.761730e+15,9.577209e+14
1.765471e+15,9.607373e+14
1.769220e+15,9.637546e+14
1.772969e+15,9.667728e+14
1.776726e+15,9.697921e+14
1.780483e+15,9.728210e+14
1.784248e+15,9.758592e+14
1.788014e+15,9.788897e+14
1.791787e+15,9.819296e+14
1.795560e+15,9.849787e+14
1.799342e+15,9.880202e+14
1.803127e+15,9.910798e+14
1.806916e+15,9.941313e+14
1.810709e+15,9.971924e+14
1.814503e+15,1.000254e+15
1.818304e+15,1.003325e+15
1.822109e+15,1.006396e+15
1.825918e+15,1.009477e+15
1.829731e+15,1.012550e+15
1.833548e+15,1.015641e+15
1.837369e+15,1.018723e+15
1.841194e+15,1.021815e+15
1.845027e+15,1.024916e+15
1.848859e+15,1.028018e+15
1.852696e+15,1.031120e+15
1.856540e+15,1.034231e+15
1.860385e+15,1.037342e+15
1.864237e+15,1.040454e+15
1.868093e+15,1.043575e+15
1.871949e+15,1.046706e+15
1.875813e+15,1.049836e+15
1.879681e+15,1.052967e+15
1.883552e+15,1.056098e+15
1.887428e+15,1.059238e+15
1.891307e+15,1.062387e+15
1.895190e+15,1.065537e+15
1.899077e+15,1.068686e+15
1.902967e+15,1.071845e+15
1.906862e+15,1.075003e+15
1.910764e+15,1.078171e+15
1.914666e+15,1.081339e+15
1.918576e+15,1.084506e+15
1.922490e+15,1.087683e+15
1.926407e+15,1.090869e+15
1.930324e+15,1.094055e+15
1.934249e+15,1.097241e+15
1.938182e+15,1.100435e+15
1.942114e+15,1.103630e+15
1.946050e+15,1.106833e+15
1.949994e+15,1.110036e+15
1.953938e+15,1.113239e+15
1.957885e+15,1.116461e+15
1.961840e+15,1.119672e+15
1.965799e+15,1.122893e+15
1.969761e+15,1.126123e+15
1.973727e+15,1.129342e+15
1.977697e+15,1.132581e+15
1.981670e+15,1.135819e+15
1.985652e+15,1.139055e+15
1.989632e+15,1.142302e+15
1.993616e+15,1.145547e+15
1.997609e+15,1.148802e+15
2.001605e+15,1.152056e+15
2.005604e+15,1.155319e+15
2.009607e+15,1.158581e+15
2.013613e+15,1.161852e+15
2.017628e+15,1.165122e+15
2.021641e+15,1.168402e+15
2.025663e+15,1.171680e+15
2.029688e+15,1.174968e+15
2.033712e+15,1.178254e+15
2.037744e+15,1.181550e+15
2.041785e+15,1.184845e+15
2.045824e+15,1.188138e+15
2.049867e+15,1.191451e+15
2.053918e+15,1.194752e+15
2.057967e+15,1.198062e+15
2.062025e+15,1.201382e+15
2.066086e+15,1.204700e+15
2.070155e+15,1.208027e+15
2.074223e+15,1.211353e+15
2.078295e+15,1.214688e+15
2.082374e+15,1.218021e+15
2.086452e+15,1.221364e+15
2.090538e+15,1.224705e+15
2.094633e+15,1.228055e+15
2.098726e+15,1.231403e+15
2.102822e+15,1.234761e+15
2.106927e+15,1.238128e+15
2.111034e+15,1.241493e+15
2.115146e+15,1.244856e+15
2.119255e+15,1.248228e+15
2.123378e+15,1.251599e+15
2.127499e+15,1.254978e+15
2.131624e+15,1.258367e+15
2.135756e+15,1.261754e+15
2.139892e+15,1.265150e+15
2.144031e+15,1.268544e+15
2.148179e+15,1.271947e+15
2.152324e+15,1.275348e+15
2.156473e+15,1.278758e+15
2.160630e+15,1.282166e+15
2.164790e+15,1.285582e+15
2.168954e+15,1.288997e+15
2.173125e+15,1.292421e+15
2.177295e+15,1.295854e+15
2.181473e+15,1.299285e+15
2.185654e+15,1.302713e+15
2.189839e+15,1.306150e+15
2.194026e+15,1.309597e+15
2.198222e+15,1.313041e+15
2.202421e+15,1.316494e+15
2.206618e+15,1.319956e+15
2.210823e+15,1.323415e+15
2.215036e+15,1.326872e+15
2.219247e+15,1.330338e+15
2.223467e+15,1.333813e+15
2.227689e+15,1.337286e+15
2.231915e+15,1.340767e+15
2.236144e+15,1.344246e+15
2.240381e+15,1.347733e+15
2.244615e+15,1.351230e+15
2.248858e+15,1.354724e+15
2.253104e+15,1.358215e+15
2.257358e+15,1.361715e+15
2.261610e+15,1.365224e+15
2.265871e+15,1.368742e+15
2.270134e+15,1.372257e+15
2.274400e+15,1.375769e+15
2.278674e+15,1.379290e+15
2.282946e+15,1.382820e+15
2.287227e+15,1.386347e+15
2.291510e+15,1.389883e+15
2.295796e+15,1.393416e+15
2.300090e+15,1.396957e+15
2.304387e+15,1.400508e+15
2.308688e+15,1.404055e+15
2.312991e+15,1.407612e+15
2.317302e+15,1.411165e+15
2.321611e+15,1.414727e+15
2.325928e+15,1.418298e+15
2.330248e+15,1.421865e+15
2.334575e+15,1.425441e+15
2.338906e+15,1.429014e+15
2.343235e+15,1.432596e+15
2.347571e+15,1.436187e+15
2.351916e+15,1.439774e+15
2.356258e+15,1.443370e+15
2.360609e+15,1.446962e+15
2.364962e+15,1.450563e+15
2.369323e+15,1.454174e+15
2.373687e+15,1.457780e+15
2.378048e+15,1.461396e+15
2.382418e+15,1.465007e+15
2.386795e+15,1.468628e+15
2.391171e+15,1.472257e+15
2.395554e+15,1.475882e+15
2.399940e+15,1.479517e+15
2.404334e+15,1.483147e+15
2.408725e+15,1.486799e+15
2.413125e+15,1.490434e+15
2.417527e+15,1.494091e+15
2.421937e+15,1.497744e+15
2.426345e+15,1.501393e+15
2.430766e+15,1.505050e+15
2.435184e+15,1.508716e+15
2.439605e+15,1.512392e+15
2.444034e+15,1.516062e+15
2.448466e+15,1.519729e+15
2.452900e+15,1.523418e+15
2.457343e+15,1.527102e+15
2.461788e+15,1.530782e+15
2.466235e+15,1.534470e+15
2.470686e+15,1.538168e+15
2.475144e+15,1.541874e+15
2.479605e+15,1.545576e+15
2.484068e+15,1.549287e+15
2.488534e+15,1.552992e+15
2.493008e+15,1.556707e+15
2.497485e+15,1.560431e+15
2.501970e+15,1.564150e+15
2.506451e+15,1.567878e+15
2.510941e+15,1.571614e+15
2.515433e+15,1.575346e+15
2.519934e+15,1.579086e+15
2.524431e+15,1.582822e+15
2.528942e+15,1.586566e+15
2.533450e+15,1.590319e+15
2.537965e+15,1.594081e+15
2.542484e+15,1.597838e+15
2.547004e+15,1.601604e+15
2.551528e+15,1.605364e+15
2.556059e+15,1.609134e+15
2.560598e+15,1.612912e+15
2.565134e+15,1.616685e+15
2.569678e+15,1.620467e+15
2.574224e+15,1.624257e+15
2.578774e+15,1.628043e+15
2.583330e+15,1.631837e+15
2.587889e+15,1.635639e+15
2.592451e+15,1.639436e+15
2.597015e+15,1.643242e+15
2.601593e+15,1.647057e+15
2.606167e+15,1.650867e+15
2.610744e+15,1.654685e+15
2.615328e+15,1.658497e+15
2.619916e+15,1.662333e+15
2.624510e+15,1.666163e+15
2.629102e+15,1.669987e+15
2.633702e+15,1.673820e+15
2.638309e+15,1.677662e+15
2.642919e+15,1.681512e+15
2.647531e+15,1.685357e+15
2.652145e+15,1.689210e+15
2.656768e+15,1.693072e+15
2.661392e+15,1.696928e+15
2.666019e+15,1.700793e+15
2.670654e+15,1.704667e+15
2.675291e+15,1.708534e+15
2.679930e+15,1.712410e+15
2.684577e+15,1.716280e+15
2.689227e+15,1.720174e+15
2.693878e+15,1.724062e+15
2.698538e+15,1.727958e+15
2.703200e+15,1.731848e+15
2.707863e+15,1.735747e+15
2.712535e+15,1.739654e+15
2.717209e+15,1.743555e+15
2.721885e+15,1.747464e+15
2.726569e+15,1.751383e+15
2.731255e+15,1.755295e+15
2.735943e+15,1.759231e+15
2.740639e+15,1.763145e+15
2.745338e+15,1.767083e+15
2.750038e+15,1.771014e+15
2.754746e+15,1.774954e+15
2.759457e+15,1.778903e+15
2.764175e+15,1.782845e+15
2.768889e+15,1.786795e+15
2.773611e+15,1.790739e+15
2.778342e+15,1.794707e+15
2.783074e+15,1.798668e+15
2.787808e+15,1.802638e+15
2.792551e+15,1.806601e+15
2.797289e+15,1.810573e+15
2.802041e+15,1.814553e+15
2.806789e+15,1.818542e+15
2.811545e+15,1.822524e+15
2.816303e+15,1.826514e+15
2.821069e+15,1.830497e+15
2.825837e+15,1.834505e+15
2.830613e+15,1.838506e+15
2.835384e+15,1.842499e+15
2.840170e+15,1.846517e+15
2.844952e+15,1.850527e+15
2.849741e+15,1.854546e+15
2.854532e+15,1.858558e+15
2.859331e+15,1.862595e+15
2.864132e+15,1.866624e+15
2.868936e+15,1.870645e+15
2.873746e+15,1.874691e+15
2.878559e+15,1.878730e+15
2.883373e+15,1.882761e+15
2.888196e+15,1.886817e+15
2.893020e+15,1.890865e+15
2.897852e+15,1.894922e+15
2.902686e+15,1.898988e+15
2.907521e+15,1.903045e+15
2.912365e+15,1.907111e+15
2.917210e+15,1.911186e+15
2.922057e+15,1.915253e+15
2.926912e+15,1.919345e+15
2.931769e+15,1.923413e+15
2.936633e+15,1.927506e+15
2.941500e+15,1.931590e+15
2.946367e+15,1.935700e+15
2.951243e+15,1.939785e+15
2.956121e+15,1.943896e+15
2.961007e+15,1.947998e+15
2.965894e+15,1.952109e+15
2.970782e+15,1.956229e+15
2.975679e+15,1.960340e+15
2.980577e+15,1.964459e+15
2.985484e+15,1.968588e+15
2.990391e+15,1.972725e+15
2.995301e+15,1.976853e+15
3.000212e+15,1.980990e+15
3.005130e+15,1.985135e+15
3.010058e+15,1.989272e+15
3.014985e+15,1.993418e+15
3.019916e+15,1.997572e+15
3.024853e+15,2.001734e+15
3.029793e+15,2.005888e+15
3.034740e+15,2.010068e+15
3.039682e+15,2.014222e+15
3.044639e+15,2.018401e+15
3.049590e+15,2.022572e+15
3.054550e+15,2.026751e+15
3.059517e+15,2.030939e+15
3.064486e+15,2.035136e+15
3.069457e+15,2.039323e+15
3.074435e+15,2.043519e+15
3.079415e+15,2.047723e+15
3.084402e+15,2.051919e+15
3.089391e+15,2.056122e+15
3.094382e+15,2.060335e+15
3.099380e+15,2.064555e+15
3.104379e+15,2.068767e+15
3.109387e+15,2.072987e+15
3.114396e+15,2.077216e+15
3.119407e+15,2.081453e+15
3.124425e+15,2.085681e+15
3.129451e+15,2.089917e+15
3.134471e+15,2.094162e+15
3.139500e+15,2.098415e+15
3.144537e+15,2.102658e+15
3.149575e+15,2.106911e+15
3.154614e+15,2.111172e+15
3.159661e+15,2.115441e+15
3.164709e+15,2.119700e+15
3.169765e+15,2.123968e+15
3.174823e+15,2.128245e+15
3.179888e+15,2.132530e+15
3.184955e+15,2.136805e+15
3.190022e+15,2.141089e+15
3.195098e+15,2.145381e+15
3.200175e+15,2.149682e+15
3.205260e+15,2.153972e+15
3.210345e+15,2.158271e+15
3.215439e+15,2.162579e+15
3.220534e+15,2.166876e+15
3.225630e+15,2.171201e+15
3.230734e+15,2.175515e+15
3.235839e+15,2.179839e+15
3.240952e+15,2.184151e+15
3.246066e+15,2.188491e+15
3.251187e+15,2.192820e+15
3.256310e+15,2.197158e+15
3.261442e+15,2.201486e+15
3.266573e+15,2.205841e+15
3.271706e+15,2.210185e+15
3.276847e+15,2.214538e+15
3.281989e+15,2.218880e+15
3.287138e+15,2.223250e+15
3.292289e+15,2.227609e+15
3.297448e+15,2.231977e+15
3.302608e+15,2.236353e+15
3.307768e+15,2.240718e+15
3.312936e+15,2.245091e+15
3.318113e+15,2.249474e+15
3.323290e+15,2.253864e+15
3.328469e+15,2.258264e+15
3.333655e+15,2.262651e+15
3.338841e+15,2.267048e+15
3.344036e+15,2.271453e+15
3.349233e+15,2.275847e+15
3.354436e+15,2.280269e+15
3.359640e+15,2.284680e+15
3.364845e+15,2.289099e+15
3.370059e+15,2.293506e+15
3.375280e+15,2.297942e+15
3.380502e+15,2.302367e+15
3.385724e+15,2.306801e+15
3.390956e+15,2.311242e+15
3.396187e+15,2.315672e+15
3.401426e+15,2.320131e+15
3.406666e+15,2.324578e+15
3.411914e+15,2.329013e+15
3.417163e+15,2.333477e+15
3.422412e+15,2.337929e+15
3.427676e+15,2.342410e+15
3.432934e+15,2.346858e+15
3.438201e+15,2.351336e+15
3.443474e+15,2.355822e+15
3.448749e+15,2.360295e+15
3.454024e+15,2.364778e+15
3.459307e+15,2.369269e+15
3.464590e+15,2.373747e+15
3.469882e+15,2.378255e+15
3.475182e+15,2.382751e+15
3.480481e+15,2.387255e+15
3.485782e+15,2.391746e+15
3.491083e+15,2.396267e+15
3.496400e+15,2.400776e+15
3.501717e+15,2.405293e+15
3.507034e+15,2.409819e+15
3.512352e+15,2.414352e+15
3.517678e+15,2.418874e+15
3.523012e+15,2.423404e+15
3.528346e+15,2.427942e+15
3.533689e+15,2.432489e+15
3.539031e+15,2.437023e+15
3.544382e+15,2.441586e+15
3.549733e+15,2.446137e+15
3.555084e+15,2.450696e+15
3.560444e+15,2.455242e+15
3.565812e+15,2.459818e+15
3.571179e+15,2.464382e+15
3.576547e+15,2.468953e+15
3.581923e+15,2.473533e+15
3.587307e+15,2.478100e+15
3.592691e+15,2.482697e+15
3.598076e+15,2.487281e+15
3.603468e+15,2.491873e+15
3.608869e+15,2.496474e+15
3.614262e+15,2.501061e+15
3.619671e+15,2.505657e+15
3.625080e+15,2.510283e+15
3.630489e+15,2.514873e+15
3.635906e+15,2.519495e+15
3.641331e+15,2.524124e+15
3.646749e+15,2.528740e+15
3.652183e+15,2.533364e+15
3.657616e+15,2.537997e+15
3.663050e+15,2.542638e+15
3.668491e+15,2.547265e+15
3.673940e+15,2.551901e+15
3.679382e+15,2.556545e+15
3.684840e+15,2.561197e+15
3.690298e+15,2.565859e+15
3.695755e+15,2.570506e+15
3.701222e+15,2.575183e+15
3.706695e+15,2.579848e+15
3.712170e+15,2.584497e+15
3.717643e+15,2.589178e+15
3.723125e+15,2.593844e+15
3.728615e+15,2.598541e+15
3.734105e+15,2.603225e+15
3.739594e+15,2.607917e+15
3.745092e+15,2.612594e+15
3.750598e+15,2.617303e+15
3.756103e+15,2.621997e+15
3.761609e+15,2.626699e+15
3.767123e+15,2.631410e+15
3.772645e+15,2.636106e+15
3.778166e+15,2.640834e+15
3.783687e+15,2.645547e+15
3.789224e+15,2.650268e+15
3.794754e+15,2.654998e+15
3.800291e+15,2.659737e+15
3.805836e+15,2.664460e+15
3.811380e+15,2.669192e+15
3.816934e+15,2.673955e+15
3.822487e+15,2.678681e+15
3.828047e+15,2.683437e+15
3.833608e+15,2.688203e+15
3.839177e+15,2.692953e+15
3.844745e+15,2.697712e+15
3.850321e+15,2.702479e+15
3.855905e+15,2.707254e+15
3.861489e+15,2.712015e+15
3.867072e+15,2.716807e+15
3.872664e+15,2.721584e+15
3.878255e+15,2.726369e+15
3.883855e+15,2.731139e+15
3.889462e+15,2.735941e+15
3.895069e+15,2.740727e+15
3.900683e+15,2.745546e+15
3.906298e+15,2.750349e+15
3.911912e+15,2.755137e+15
3.917543e+15,2.759957e+15
3.923164e+15,2.764785e+15
3.928794e+15,2.769598e+15
3.934432e+15,2.774419e+15
3.940078e+15,2.779248e+15
3.945714e+15,2.784086e+15
3.951367e+15,2.788908e+15
3.957020e+15,2.793738e+15
3.962672e+15,2.798601e+15
3.968332e+15,2.803423e+15
3.974000e+15,2.808278e+15
3.979668e+15,2.813142e+15
3.985335e+15,2.817989e+15
3.991019e+15,2.822870e+15
3.996693e+15,2.827734e+15
4.002375e+15,2.832581e+15
4.008065e+15,2.837462e+15
4.013765e+15,2.842351e+15
4.019453e+15,2.847224e+15
4.025160e+15,2.852105e+15
4.030865e+15,2.856994e+15
4.036568e+15,2.861892e+15
4.042281e+15,2.866798e+15
4.048002e+15,2.871687e+15
4.053721e+15,2.876585e+15
4.059449e+15,2.881491e+15
4.065176e+15,2.886405e+15
4.070911e+15,2.891328e+15
4.076645e+15,2.896259e+15
4.082387e+15,2.901173e+15
4.088129e+15,2.906095e+15
4.093878e+15,2.911026e+15
4.099636e+15,2.915965e+15
4.105393e+15,2.920912e+15
4.111157e+15,2.925842e+15
4.116921e+15,2.930782e+15
4.122684e+15,2.935728e+15
4.128464e+15,2.940683e+15
4.134243e+15,2.945647e+15
4.140021e+15,2.950619e+15
4.145806e+15,2.955573e+15
4.151601e+15,2.960562e+15
4.157393e+15,2.965533e+15
4.163186e+15,2.970512e+15
4.168995e+15,2.975474e+15
4.174794e+15,2.980470e+15
4.180610e+15,2.985448e+15
4.186416e+15,2.990435e+15
4.192240e+15,2.995456e+15
4.198062e+15,3.000433e+15
4.203883e+15,3.005445e+15
4.209721e+15,3.010465e+15
4.215549e+15,3.015466e+15
4.221394e+15,3.020476e+15
4.227228e+15,3.025495e+15
4.233080e+15,3.030522e+15
4.238932e+15,3.035557e+15
4.244781e+15,3.040574e+15
4.250639e+15,3.045626e+15
4.256505e+15,3.050659e+15
4.262370e+15,3.055701e+15
4.268242e+15,3.060751e+15
4.274113e+15,3.065809e+15
4.279992e+15,3.070850e+15
4.285880e+15,3.075897e+15
4.291767e+15,3.080981e+15
4.297660e+15,3.086046e+15
4.303553e+15,3.091119e+15
4.309455e+15,3.096173e+15
4.315354e+15,3.101263e+15
4.321262e+15,3.106334e+15
4.327168e+15,3.111413e+15
4.333083e+15,3.116528e+15
4.339004e+15,3.121596e+15
4.344926e+15,3.126700e+15
4.350855e+15,3.131813e+15
4.356792e+15,3.136906e+15
4.362728e+15,3.142008e+15
4.368662e+15,3.147117e+15
4.374605e+15,3.152236e+15
4.380555e+15,3.157362e+15
4.386504e+15,3.162497e+15
4.392460e+15,3.167612e+15
4.398415e+15,3.172736e+15
4.404388e+15,3.177868e+15
4.410350e+15,3.183008e+15
4.416320e+15,3.188157e+15
4.422298e+15,3.193313e+15
4.428284e+15,3.198451e+15
4.434258e+15,3.203624e+15
4.440251e+15,3.208778e+15
4.446242e+15,3.213940e+15
4.452240e+15,3.219110e+15
4.458237e+15,3.224261e+15
4.464243e+15,3.229447e+15
4.470257e+15,3.234614e+15
4.476268e+15,3.239789e+15
4.482278e+15,3.244973e+15
4.488296e+15,3.250164e+15
4.494322e+15,3.255364e+15
4.500356e+15,3.260572e+15
4.506388e+15,3.265761e+15
4.512419e+15,3.270956e+15
4.518467e+15,3.276190e+15
4.524504e+15,3.281402e+15
4.530559e+15,3.286595e+15
4.536612e+15,3.291824e+15
4.542663e+15,3.297061e+15
4.548722e+15,3.302279e+15
4.554788e+15,3.307504e+15
4.560864e+15,3.312738e+15
4.566927e+15,3.317979e+15
4.573008e+15,3.323229e+15
4.579088e+15,3.328458e+15
