energy_densityc2,pressurec2
4.576826e+13,1.302004e+11
4.598022e+13,1.310172e+11
4.619304e+13,1.318403e+11
4.640685e+13,1.326697e+11
4.662166e+13,1.335044e+11
4.683746e+13,1.343443e+11
4.705424e+13,1.351906e+11
4.727215e+13,1.360424e+11
4.749095e+13,1.369055e+11
4.771078e+13,1.377692e+11
4.793162e+13,1.386396e+11
4.815358e+13,1.395167e+11
4.837647e+13,1.403994e+11
4.860040e+13,1.412877e+11
4.882546e+13,1.421827e+11
4.905146e+13,1.430886e+11
4.927850e+13,1.439964e+11
4.950670e+13,1.449112e+11
4.973586e+13,1.458318e+11
4.996607e+13,1.467596e+11
5.019734e+13,1.476945e+11
5.042981e+13,1.486354e+11
5.066322e+13,1.495877e+11
5.089785e+13,1.505420e+11
5.113343e+13,1.515037e+11
5.137011e+13,1.524730e+11
5.160801e+13,1.534483e+11
5.184688e+13,1.544314e+11
5.208698e+13,1.554262e+11
5.232807e+13,1.564233e+11
5.257040e+13,1.574294e+11
5.281373e+13,1.584407e+11
5.305831e+13,1.594613e+11
5.330390e+13,1.604941e+11
5.355074e+13,1.615280e+11
5.379862e+13,1.625714e+11
5.404775e+13,1.636214e+11
5.429792e+13,1.646812e+11
5.454937e+13,1.657522e+11
5.480186e+13,1.668271e+11
5.505564e+13,1.679091e+11
5.531059e+13,1.690011e+11
5.556661e+13,1.701047e+11
5.582393e+13,1.712124e+11
5.608232e+13,1.723289e+11
5.634204e+13,1.734542e+11
5.660295e+13,1.745930e+11
5.686507e+13,1.757347e+11
5.712829e+13,1.768869e+11
5.739284e+13,1.780513e+11
5.765863e+13,1.792218e+11
5.792550e+13,1.804000e+11
5.819376e+13,1.815939e+11
5.846324e+13,1.827910e+11
5.873398e+13,1.839976e+11
5.900584e+13,1.852185e+11
5.927909e+13,1.864461e+11
5.955361e+13,1.876866e+11
5.982939e+13,1.889320e+11
6.010645e+13,1.901943e+11
6.038481e+13,1.914598e+11
6.066430e+13,1.927353e+11
6.094524e+13,1.940280e+11
6.122747e+13,1.953258e+11
6.151100e+13,1.966393e+11
6.179586e+13,1.979581e+11
6.208203e+13,1.992927e+11
6.236952e+13,2.006329e+11
6.265836e+13,2.019909e+11
6.294852e+13,2.033527e+11
6.324002e+13,2.047328e+11
6.353287e+13,2.061240e+11
6.382710e+13,2.075228e+11
6.412267e+13,2.089366e+11
6.441961e+13,2.103637e+11
6.471794e+13,2.117970e+11
6.501764e+13,2.132492e+11
6.531873e+13,2.147115e+11
6.562122e+13,2.161819e+11
6.592524e+13,2.176720e+11
6.623054e+13,2.191742e+11
6.653724e+13,2.206887e+11
6.684537e+13,2.222098e+11
6.715493e+13,2.237532e+11
6.746591e+13,2.253072e+11
6.777849e+13,2.268762e+11
6.809236e+13,2.284580e+11
6.840769e+13,2.300547e+11
6.872449e+13,2.316649e+11
6.904290e+13,2.332903e+11
6.936262e+13,2.349312e+11
6.968399e+13,2.365858e+11
7.000668e+13,2.382541e+11
7.033087e+13,2.399385e+11
7.065672e+13,2.416389e+11
7.098392e+13,2.433536e+11
7.131280e+13,2.450847e+11
7.164306e+13,2.468324e+11
7.197482e+13,2.486015e+11
7.230829e+13,2.503808e+11
7.264314e+13,2.521753e+11
7.297970e+13,2.539892e+11
7.331783e+13,2.558230e+11
7.365735e+13,2.576699e+11
8.296880e+13,2.616475e+11
8.494693e+13,2.713754e+11
8.697281e+13,2.816332e+11
8.904739e+13,2.924609e+11
9.117186e+13,3.038998e+11
9.334722e+13,3.159971e+11
9.557511e+13,3.288067e+11
9.785659e+13,3.423761e+11
1.001928e+14,3.567719e+11
1.025852e+14,3.720507e+11
1.050351e+14,3.882904e+11
1.075441e+14,4.055561e+11
1.101133e+14,4.239355e+11
1.127443e+14,4.435103e+11
1.154386e+14,4.643760e+11
1.181977e+14,4.866379e+11
1.210232e+14,5.104016e+11
1.239165e+14,5.357868e+11
1.268795e+14,5.629191e+11
1.299137e+14,5.919397e+11
1.330211e+14,6.229925e+11
1.362030e+14,6.562390e+11
1.394617e+14,6.918489e+11
1.427984e+14,7.300127e+11
1.462155e+14,7.709250e+11
1.497150e+14,8.148025e+11
1.532983e+14,8.618811e+11
1.569681e+14,9.124008e+11
1.607264e+14,9.666371e+11
1.645747e+14,1.024880e+12
1.685158e+14,1.087435e+12
1.725518e+14,1.154629e+12
1.766851e+14,1.226825e+12
1.809175e+14,1.304419e+12
1.830720e+14,1.345357e+12
1.852525e+14,1.387809e+12
1.874586e+14,1.431816e+12
1.896918e+14,1.477452e+12
1.919511e+14,1.524757e+12
1.942379e+14,1.573811e+12
1.965518e+14,1.624671e+12
1.988933e+14,1.677411e+12
2.012636e+14,1.732076e+12
2.036711e+14,1.788397e+12
2.061137e+14,1.846549e+12
2.085898e+14,1.906743e+12
2.110988e+14,1.969071e+12
2.136409e+14,2.033635e+12
2.162158e+14,2.100554e+12
2.188238e+14,2.169942e+12
2.214657e+14,2.241899e+12
2.241409e+14,2.316527e+12
2.268504e+14,2.393932e+12
2.295937e+14,2.474250e+12
2.323717e+14,2.557556e+12
2.351849e+14,2.644014e+12
2.380332e+14,2.733730e+12
2.409175e+14,2.826839e+12
2.438373e+14,2.923453e+12
2.467937e+14,3.023741e+12
2.497874e+14,3.127799e+12
2.528181e+14,3.235835e+12
2.558861e+14,3.347928e+12
2.589930e+14,3.464298e+12
2.621383e+14,3.585060e+12
2.653223e+14,3.710389e+12
2.685456e+14,3.840505e+12
2.718098e+14,3.975498e+12
2.751138e+14,4.115633e+12
2.784584e+14,4.261084e+12
2.818450e+14,4.411983e+12
2.852740e+14,4.568628e+12
2.887448e+14,4.731167e+12
2.922583e+14,4.899877e+12
2.958160e+14,5.074913e+12
2.994177e+14,5.256527e+12
3.030638e+14,5.445022e+12
3.067550e+14,5.640575e+12
3.104925e+14,5.843456e+12
3.142756e+14,6.053956e+12
3.181062e+14,6.272314e+12
3.219841e+14,6.498889e+12
3.259101e+14,6.733886e+12
3.298853e+14,6.977686e+12
3.339091e+14,7.230569e+12
3.379841e+14,7.492877e+12
3.421089e+14,7.764909e+12
3.462856e+14,8.047027e+12
3.505140e+14,8.339689e+12
3.547957e+14,8.643070e+12
3.591303e+14,8.957723e+12
3.635196e+14,9.284077e+12
3.679633e+14,9.622321e+12
3.724630e+14,9.973150e+12
3.770193e+14,1.033677e+13
3.816331e+14,1.071383e+13
3.863041e+14,1.110466e+13
3.910349e+14,1.150984e+13
3.958245e+14,1.192980e+13
4.006746e+14,1.236508e+13
4.055867e+14,1.281625e+13
4.105609e+14,1.328388e+13
4.155979e+14,1.376857e+13
4.206985e+14,1.427070e+13
4.258646e+14,1.479114e+13
4.310969e+14,1.533042e+13
4.363954e+14,1.588923e+13
4.417610e+14,1.646812e+13
4.471965e+14,1.706794e+13
4.527019e+14,1.768931e+13
4.582780e+14,1.833314e+13
4.639259e+14,1.900006e+13
4.696464e+14,1.969089e+13
4.754417e+14,2.040631e+13
4.813118e+14,2.114753e+13
4.872585e+14,2.191511e+13
4.932831e+14,2.271014e+13
4.993864e+14,2.353340e+13
5.055687e+14,2.438607e+13
5.118331e+14,2.526897e+13
5.181809e+14,2.618337e+13
5.246119e+14,2.713015e+13
5.311274e+14,2.811042e+13
5.377298e+14,2.912535e+13
5.444214e+14,3.017612e+13
5.512011e+14,3.126398e+13
5.580727e+14,3.239021e+13
5.650360e+14,3.355612e+13
5.720939e+14,3.476308e+13
5.792462e+14,3.601219e+13
5.864969e+14,3.730552e+13
5.938462e+14,3.864395e+13
6.012956e+14,4.002934e+13
6.088477e+14,4.146331e+13
6.165043e+14,4.294751e+13
6.242666e+14,4.448367e+13
6.321364e+14,4.607315e+13
6.401153e+14,4.771818e+13
6.482062e+14,4.942064e+13
6.564111e+14,5.118203e+13
6.647313e+14,5.300481e+13
6.731704e+14,5.489105e+13
6.817286e+14,5.684293e+13
6.904092e+14,5.886266e+13
6.992141e+14,6.095254e+13
7.081455e+14,6.311441e+13
7.172065e+14,6.535124e+13
7.263994e+14,6.766556e+13
7.357280e+14,7.006059e+13
7.451912e+14,7.253787e+13
7.547960e+14,7.510076e+13
7.645430e+14,7.775213e+13
7.744327e+14,8.049571e+13
7.844730e+14,8.333317e+13
7.946643e+14,8.626913e+13
8.050091e+14,8.930619e+13
8.155121e+14,9.244853e+13
8.261736e+14,9.569892e+13
8.370005e+14,9.906098e+13
8.479952e+14,1.025394e+14
8.591607e+14,1.061371e+14
8.705000e+14,1.098591e+14
8.820199e+14,1.137096e+14
8.937198e+14,1.176931e+14
9.056069e+14,1.218128e+14
9.176841e+14,1.260746e+14
9.299551e+14,1.304843e+14
9.424254e+14,1.350447e+14
9.551006e+14,1.397633e+14
9.679825e+14,1.446441e+14
9.810790e+14,1.496929e+14
9.943920e+14,1.549164e+14
1.007928e+15,1.603195e+14
1.021693e+15,1.659095e+14
1.035691e+15,1.716928e+14
1.049929e+15,1.776763e+14
1.064410e+15,1.838667e+14
1.079146e+15,1.902694e+14
1.094135e+15,1.968951e+14
1.109389e+15,2.037515e+14
1.124915e+15,2.108429e+14
1.140719e+15,2.181830e+14
1.156805e+15,2.257767e+14
1.173182e+15,2.336327e+14
1.189860e+15,2.417641e+14
1.206843e+15,2.501787e+14
1.224141e+15,2.588860e+14
1.241764e+15,2.678986e+14
1.259720e+15,2.772251e+14
1.278015e+15,2.868763e+14
1.296664e+15,2.968687e+14
1.315671e+15,3.072118e+14
1.335048e+15,3.179152e+14
1.354808e+15,3.289974e+14
1.374958e+15,3.404719e+14
1.395511e+15,3.523496e+14
1.416481e+15,3.646514e+14
1.437880e+15,3.773859e+14
1.459716e+15,3.905720e+14
1.482005e+15,4.042330e+14
1.504760e+15,4.183756e+14
1.527999e+15,4.330282e+14
1.551733e+15,4.482057e+14
1.575977e+15,4.639275e+14
1.600751e+15,4.802175e+14
1.626068e+15,4.970971e+14
1.651949e+15,5.145881e+14
1.678411e+15,5.327132e+14
1.705473e+15,5.515009e+14
1.733154e+15,5.709764e+14
1.761478e+15,5.911654e+14
1.790465e+15,6.121006e+14
1.820138e+15,6.338051e+14
1.850520e+15,6.563197e+14
1.881638e+15,6.796757e+14
1.913514e+15,7.039000e+14
1.946187e+15,7.290388e+14
1.979674e+15,7.551218e+14
2.014015e+15,7.821930e+14
2.049237e+15,8.102989e+14
2.085367e+15,8.394809e+14
2.122455e+15,8.697827e+14
2.160530e+15,9.012574e+14
2.199632e+15,9.339614e+14
2.239805e+15,9.679369e+14
2.281087e+15,1.003246e+15
2.323533e+15,1.039961e+15
2.367186e+15,1.078133e+15
2.412097e+15,1.117834e+15
2.458325e+15,1.159141e+15
2.505929e+15,1.202131e+15
2.554965e+15,1.246870e+15
2.605498e+15,1.293454e+15
2.657602e+15,1.341981e+15
2.711344e+15,1.392547e+15
2.766810e+15,1.445235e+15
2.824075e+15,1.500166e+15
2.883234e+15,1.557473e+15
2.944376e+15,1.617253e+15
3.007599e+15,1.679652e+15
3.073017e+15,1.744796e+15
3.140734e+15,1.812864e+15
3.210881e+15,1.883984e+15
3.283582e+15,1.958344e+15
3.358977e+15,2.036119e+15
3.437211e+15,2.117524e+15
3.518443e+15,2.202743e+15
3.602844e+15,2.292016e+15
3.690598e+15,2.385579e+15
3.781884e+15,2.483679e+15
3.876919e+15,2.586609e+15
3.975930e+15,2.694633e+15
4.079144e+15,2.808105e+15
4.186811e+15,2.927360e+15
4.299208e+15,3.052723e+15
4.416610e+15,3.184630e+15
4.539342e+15,3.323463e+15
4.667718e+15,3.469658e+15
4.802075e+15,3.623716e+15
4.942795e+15,3.786144e+15
5.090253e+15,3.957416e+15
